locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T02:30:00+00:00,2021-09-29T08:00:00+05:30,pm25,34,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T02:00:00+00:00,2021-09-29T07:30:00+05:30,pm25,29,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T02:00:00+00:00,2021-09-29T07:30:00+05:30,pm10,53,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T01:45:00+00:00,2021-09-29T07:15:00+05:30,pm25,29,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T01:45:00+00:00,2021-09-29T07:15:00+05:30,pm10,53,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T01:15:00+00:00,2021-09-29T06:45:00+05:30,pm10,53,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T01:15:00+00:00,2021-09-29T06:45:00+05:30,pm25,29,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T00:45:00+00:00,2021-09-29T06:15:00+05:30,pm10,11,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T00:00:00+00:00,2021-09-29T05:30:00+05:30,pm10,50,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-29T00:00:00+00:00,2021-09-29T05:30:00+05:30,pm25,34,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T23:30:00+00:00,2021-09-29T05:00:00+05:30,pm25,34,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T23:30:00+00:00,2021-09-29T05:00:00+05:30,pm10,50,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T23:15:00+00:00,2021-09-29T04:45:00+05:30,pm25,34,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T23:15:00+00:00,2021-09-29T04:45:00+05:30,pm10,50,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T22:45:00+00:00,2021-09-29T04:15:00+05:30,pm10,57,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T22:45:00+00:00,2021-09-29T04:15:00+05:30,pm25,54,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T22:00:00+00:00,2021-09-29T03:30:00+05:30,pm25,48,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T22:00:00+00:00,2021-09-29T03:30:00+05:30,pm10,121,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T21:30:00+00:00,2021-09-29T03:00:00+05:30,pm10,121,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T21:30:00+00:00,2021-09-29T03:00:00+05:30,pm25,48,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T21:15:00+00:00,2021-09-29T02:45:00+05:30,pm25,48,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T21:15:00+00:00,2021-09-29T02:45:00+05:30,pm10,121,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T20:45:00+00:00,2021-09-29T02:15:00+05:30,pm10,114,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T20:45:00+00:00,2021-09-29T02:15:00+05:30,pm25,62,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T20:00:00+00:00,2021-09-29T01:30:00+05:30,pm25,32,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T20:00:00+00:00,2021-09-29T01:30:00+05:30,pm10,85,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T19:30:00+00:00,2021-09-29T01:00:00+05:30,pm10,85,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T19:30:00+00:00,2021-09-29T01:00:00+05:30,pm25,32,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T19:00:00+00:00,2021-09-29T00:30:00+05:30,pm10,103,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T19:00:00+00:00,2021-09-29T00:30:00+05:30,pm25,50,µg/m³,28.647622,77.315809
